Collection name,RMSE mean,RMSE std,Delta E mean,Delta E std
SIDD_corrected_danet,1.0126987364535887,1.4132098490713483,0.2694749565217659,0.3189999011445546
SIDD_corrected_danet_nldm,-0.1355260358419704,0.28328874567237106,-0.04472582787044299,0.08824091586350544
SIDD_corrected_danet_pp,0.6432559902564476,1.3006698784652095,0.17218718597943736,0.29431205666901433
SIDD_corrected_danet_t,1.1342599226061612,1.2746173524254176,0.2667812805176634,0.2902445934939109
